lat&lon,name,rating,reviews,price,address,distance_on_yelp
48.85165383178419_2.3308077827095985,Chez Fernand,4.0,82,3.0,13 rue Guisarde,265.0
48.85165383178419_2.3308077827095985,Les Antiquaires,4.5,465,3.0,13 rue du Bac,737.0
48.85165383178419_2.3308077827095985,Huitrerie Régis,4.5,100,3.0,3 rue de Montfaucon,400.0
48.85165383178419_2.3308077827095985,La Petite Chaise,4.0,75,3.0,36 rue Grenelle,340.0
48.85165383178419_2.3308077827095985,L'Avant Comptoir,4.5,656,2.0,3 carrefour de l'Odéon,591.0
48.85165383178419_2.3308077827095985,Café Louise,4.0,107,2.0,155 bd Saint Germain,265.0
48.85165383178419_2.3308077827095985,Le Relais de l'Entrecôte,4.0,513,3.0,20 rue Saint Benoît,371.0
48.85165383178419_2.3308077827095985,Ralph's,3.5,88,3.0,173 boulevard Saint-Germain,282.0
48.85165383178419_2.3308077827095985,La Boussole,4.0,146,2.0,12 rue Guisarde,254.0
48.85165383178419_2.3308077827095985,Fish la Boissonnerie,4.5,137,3.0,69 rue de Seine,540.0
48.85165383178419_2.3308077827095985,Aux Prés,4.0,65,3.0,27 rue du Dragon,125.0
48.85165383178419_2.3308077827095985,Guy Savoy,4.5,91,4.0,Monnaie de Paris,839.0
48.85165383178419_2.3308077827095985,Chez Fernand,4.5,230,3.0,9 rue Christine,718.0
48.85165383178419_2.3308077827095985,Semilla,4.0,107,3.0,54 Rue Seine,521.0
48.85165383178419_2.3308077827095985,Café Cassette,3.5,72,2.0,73 rue de Rennes,64.0
48.85165383178419_2.3308077827095985,Les Papilles,4.5,259,3.0,30 rue Gay-Lussac,1121.0
48.853147816545_2.3263905197382,La Petite Chaise,4.0,75,3.0,36 rue Grenelle,108.0
48.853147816545_2.3263905197382,Les Antiquaires,4.5,465,3.0,13 rue du Bac,563.0
48.853147816545_2.3263905197382,Eggs & Co,4.5,383,2.0,11 rue Bernard Palissy,355.0
48.853147816545_2.3263905197382,L'Atelier de Joël Robuchon,4.0,401,4.0,5 rue de Montalembert,421.0
48.853147816545_2.3263905197382,Aux Prés,4.0,65,3.0,27 rue du Dragon,304.0
48.853147816545_2.3263905197382,Le Bistrot d'Henri,4.5,135,3.0,16 rue Princesse,600.0
48.853147816545_2.3263905197382,L'Avant Comptoir,4.5,656,2.0,3 carrefour de l'Odéon,921.0
48.853147816545_2.3263905197382,Guy Savoy,4.5,91,4.0,Monnaie de Paris,1000.0
48.853147816545_2.3263905197382,Chez Fernand,4.5,230,3.0,9 rue Christine,976.0
48.853147816545_2.3263905197382,Ralph's,3.5,88,3.0,173 boulevard Saint-Germain,338.0
48.853147816545_2.3263905197382,L'Epi Dupin,4.0,117,3.0,11 rue Dupin,379.0
48.853147816545_2.3263905197382,Le Calife,4.5,101,4.0,Port des Saints Pères,835.0
48.853147816545_2.3263905197382,Noglu,4.5,37,,69 rue de Grenelle,270.0
48.853147816545_2.3263905197382,Le Relais de l'Entrecôte,4.0,513,3.0,20 rue Saint Benoît,506.0
48.853147816545_2.3263905197382,Semilla,4.0,107,3.0,54 Rue Seine,776.0
48.853147816545_2.3263905197382,Fish la Boissonnerie,4.5,137,3.0,69 rue de Seine,790.0
48.853147816545_2.3263905197382,Café Louise,4.0,107,2.0,155 bd Saint Germain,426.0
48.853147816545_2.3263905197382,Galette Café,4.5,114,2.0,2 rue de l'Université,529.0
48.853147816545_2.3263905197382,Blueberry,4.0,39,3.0,6 rue Sabot,375.0
48.853147816545_2.3263905197382,Chez Fernand,4.0,82,3.0,13 rue Guisarde,604.0
48.84389286531899_2.351966388523578,La Truffière,4.0,76,4.0,4 rue Blainville,239.0
48.84389286531899_2.351966388523578,Quartier Latin,4.5,16,2.0,1 Rue Mouffetard,240.0
48.84389286531899_2.351966388523578,Le Bistro du Périgord,4.5,377,3.0,71 rue Saint-Jacques,825.0
48.84389286531899_2.351966388523578,L'Estrapade,5.0,47,3.0,15 rue de l'Estrapade,404.0
48.84389286531899_2.351966388523578,Au P'tit Grec,4.5,219,1.0,68 rue Mouffetard,216.0
48.84389286531899_2.351966388523578,La Petite Bretonne,4.5,31,2.0,48 rue Mouffetard,192.0
48.84389286531899_2.351966388523578,Le Resto,4.5,15,2.0,8 rue Tournefort,287.0
48.84389286531899_2.351966388523578,Au Doux Raisin,4.5,50,3.0,29 rue Descartes,302.0
48.84389286531899_2.351966388523578,Les Papilles,4.5,259,3.0,30 rue Gay-Lussac,757.0
48.84389286531899_2.351966388523578,Le Temps des Cerises,4.5,375,3.0,31 rue de la Cerisaie,1315.0
48.84389286531899_2.351966388523578,Heureux Comme Alexandre,4.0,70,2.0,13 rue du Pot de Fer,283.0
48.84389286531899_2.351966388523578,L'Avant Comptoir,4.5,656,2.0,3 carrefour de l'Odéon,1317.0
48.84389286531899_2.351966388523578,Le Petit Pontoise,4.5,152,3.0,9 rue de Pontoise,666.0
48.84389286531899_2.351966388523578,Au Père Louis,4.0,268,2.0,38 rue Monsieur le Prince,1020.0
48.84389286531899_2.351966388523578,L'Antidote,4.0,38,1.0,45 rue Descartes,254.0
48.84389286531899_2.351966388523578,Mavrommatis,4.0,64,3.0,42 rue Daubenton,372.0
48.84389286531899_2.351966388523578,Le Buisson Ardent,4.0,68,3.0,25 Rue Jussieu,355.0
48.84389286531899_2.351966388523578,Le Porte Pot,4.5,134,2.0,14 rue Boutebrie,1002.0
48.84389286531899_2.351966388523578,Le Petit Châtelet,4.0,146,3.0,39 rue de la Bûcherie,1035.0
48.84389286531899_2.351966388523578,Crazy Pasta,5.0,13,2.0,4 rue Blainville,248.0
48.84708159081946_2.321374788880348,Le Petit Littré,4.5,41,2.0,16 rue Littré,279.0
48.84708159081946_2.321374788880348,Le Petit Verdot,5.0,16,4.0,75 rue du Cherche Midi,180.0
48.84708159081946_2.321374788880348,Plume,4.5,20,4.0,24 rue Pierre Leroux,247.0
48.84708159081946_2.321374788880348,Nagoya,4.0,90,2.0,58 boulevard du Montparnasse,318.0
48.84708159081946_2.321374788880348,Pastamore,4.5,14,,39 boulevard du Montparnasse,236.0
48.84708159081946_2.321374788880348,Le Bistrot d'Henri,4.5,135,3.0,16 rue Princesse,1105.0
48.84708159081946_2.321374788880348,Le Bistrot des Campagnes,4.5,133,2.0,6 rue Léopold Robert,951.0
48.84708159081946_2.321374788880348,Domaine de Lintillac,4.0,42,2.0,20 rue Rousselet,285.0
48.84708159081946_2.321374788880348,Les Cèdres du Liban,4.0,46,3.0,5 avenue du Maine,292.0
48.84708159081946_2.321374788880348,L'Epi Dupin,4.0,117,3.0,11 rue Dupin,425.0
48.84708159081946_2.321374788880348,Eggs & Co,4.5,383,2.0,11 rue Bernard Palissy,986.0
48.84708159081946_2.321374788880348,Joséphine chez Dumonet,4.0,136,3.0,117 rue du Cherche-Midi,182.0
48.84708159081946_2.321374788880348,Gemini,4.0,17,3.0,83 Rue Vaneau,211.0
48.84708159081946_2.321374788880348,Chez Fernand,4.0,82,3.0,13 rue Guisarde,1092.0
48.84708159081946_2.321374788880348,Au Comptoir Nippon,3.5,59,3.0,3 avenue du Maine,283.0
48.84708159081946_2.321374788880348,Le Relais de l'Entrecôte,4.0,513,3.0,20 rue Saint Benoît,1195.0
48.84708159081946_2.321374788880348,La Petite Chaise,4.0,75,3.0,36 rue Grenelle,871.0
48.84708159081946_2.321374788880348,L'Arpège,4.0,230,4.0,84 rue de Varenne,1016.0
48.84708159081946_2.321374788880348,Le Vin en Bouche,4.5,16,1.0,27 rue de l'Abbé-Grégoire,308.0
48.84708159081946_2.321374788880348,Le Bistrot Du Sud Ouest,4.0,18,3.0,39 bd Montparnasse,236.0
48.91039875761846_2.3851355910301213,Bustronome,4.5,22,4.0,2 avenue Kléber,7867.0
48.91039875761846_2.3851355910301213,Yun Tian Lou,3.5,2,2.0,54 Avenue République,25.0
48.91039875761846_2.3851355910301213,Le Réfectoire - Foodtruck,4.5,12,2.0,,3811.0
48.91039875761846_2.3851355910301213,Le 53,5.0,1,,53 rue de la Commune de Paris,346.0
48.91039875761846_2.3851355910301213,Café Cacao,5.0,1,,95 rue Hélène Cochennec,1313.0
48.91039875761846_2.3851355910301213,New Soul Food,4.5,8,,,9056.0
48.91039875761846_2.3851355910301213,Macao,5.0,1,1.0,137 Rue André Karman,288.0
48.91039875761846_2.3851355910301213,dupin duvin,3.0,1,,45 avenue victor-hugo,222.0
48.91039875761846_2.3851355910301213,Sambola,4.0,1,2.0,87 rue Henri Barbusse,463.0
48.91039875761846_2.3851355910301213,Brasserie Felix,4.0,1,,43 bd Felix Faure,882.0
48.91039875761846_2.3851355910301213,Les Oliviers,4.0,1,,20 Rue Commune de Paris,402.0
48.91039875761846_2.3851355910301213,Kebab Pantin,3.0,1,,64 avenue Jean Jaurès,1062.0
48.91039875761846_2.3851355910301213,Comme Chez Maman,4.0,2,,6 Rue André Karman,835.0
48.91039875761846_2.3851355910301213,Coach jardin,5.0,3,,2 Marie Levasseur,14935.0
48.91039875761846_2.3851355910301213,le petit basque,4.0,1,2.0,68 rue de la Commune de Paris,428.0
48.91039875761846_2.3851355910301213,O Abrigo,5.0,1,2.0,54 Avenue Prés Roosevelt,980.0
48.91039875761846_2.3851355910301213,Felix,3.0,1,2.0,43 bd Félix Faure,847.0
48.91039875761846_2.3851355910301213,Pedra Alta,3.0,4,4.0,Rue de la Gare Zac Canal,1009.0
48.91039875761846_2.3851355910301213,Muraille d'or,5.0,2,,4 rue des Cites,913.0
48.91039875761846_2.3851355910301213,Subway,3.0,1,,23 rue Madeleine Vionnet,1136.0
48.81580226360801_2.376804985105991,Lao Viet,4.0,42,2.0,24 bd Masséna,873.0
48.81580226360801_2.376804985105991,Bustronome,4.5,22,4.0,2 avenue Kléber,8764.0
48.81580226360801_2.376804985105991,Al Dabke,4.5,13,2.0,1 bis rue Robespierre,765.0
48.81580226360801_2.376804985105991,Chinatown Olympiades,3.5,49,2.0,44 avenue d'Ivry,1194.0
48.81580226360801_2.376804985105991,Coupi Bar,5.0,8,1.0,48 avenue de la Porte d'Ivry,762.0
48.81580226360801_2.376804985105991,La Chine Masséna,3.5,35,2.0,113 place Vénétie,1036.0
48.81580226360801_2.376804985105991,Bien Nang,4.5,3,,97 Avenue Maurice Thorez,113.0
48.81580226360801_2.376804985105991,Siam@Siam,4.5,12,2.0,Centre commercial Oslo,1176.0
48.81580226360801_2.376804985105991,Pho Bida Vietnam,4.0,121,2.0,36 rue Nationale,1136.0
48.81580226360801_2.376804985105991,Tabac du vieux moulin,4.5,4,2.0,75 Avenue Maurice Thorez,250.0
48.81580226360801_2.376804985105991,Pho 13,4.0,13,1.0,66 avenue d'Ivry,1342.0
48.81580226360801_2.376804985105991,Hoa Nam,3.5,34,1.0,51 avenue d'Ivry,1180.0
48.81580226360801_2.376804985105991,Giallo Limone,5.0,9,2.0,5 ave du Repos,1128.0
48.81580226360801_2.376804985105991,Tricotin,3.5,134,2.0,15 avenue de Choisy,1101.0
48.81580226360801_2.376804985105991,Impérial Choisy,3.5,61,2.0,32 ave de Choisy,1216.0
48.81580226360801_2.376804985105991,Lao Chaleune,4.5,27,1.0,29 rue Château des Rentiers,1054.0
48.81580226360801_2.376804985105991,Thieng Heng,4.0,57,1.0,50 avenue d'Ivry,1215.0
48.81580226360801_2.376804985105991,Noodle Bar,3.5,15,2.0,31 rue Nationale,1108.0
48.81580226360801_2.376804985105991,New Soul Food,4.5,8,,,2104.0
48.81580226360801_2.376804985105991,Hao Hao,3.5,63,2.0,23 ave de Choisy,1144.0
48.83602224288688_2.4708339950830287,La Salamandre,4.5,22,2.0,10 Boulevard Marne,628.0
48.83602224288688_2.4708339950830287,Le Relais,3.5,6,2.0,7 avenue Georges Clemenceau,132.0
48.83602224288688_2.4708339950830287,Le Jardin d'Agronomie Tropicale,4.0,6,,45 bis avenue de la Belle Gabrielle,233.0
48.83602224288688_2.4708339950830287,Palais Royal de Nogent,3.5,4,2.0,5 Avenue Joinville,219.0
48.83602224288688_2.4708339950830287,Le Petit Machon,4.0,16,3.0,5 Rue Paul Bert,1009.0
48.83602224288688_2.4708339950830287,La Bella Rosa,3.5,15,2.0,3 grande rue Charles de Gaulle,311.0
48.83602224288688_2.4708339950830287,Cyril Combescot,5.0,1,2.0,5 Avenue Joinville,233.0
48.83602224288688_2.4708339950830287,Jean-Paul Grissault,4.0,1,3.0,5 Avenue Joinville,233.0
48.83602224288688_2.4708339950830287,Le Marrakech,3.5,6,2.0,20 bd Strasbourg,503.0
48.83602224288688_2.4708339950830287,Au Blé d'Or,3.0,8,4.0,2 boulevard de Strasbourg,311.0
48.83602224288688_2.4708339950830287,Chez Gégène,2.5,19,2.0,162 bis allée des Guinguettes,743.0
48.83602224288688_2.4708339950830287,Bowling Striky,4.0,2,2.0,162 quai de Polangis,762.0
48.83602224288688_2.4708339950830287,Val de Beauté,5.0,2,2.0,1 Avenue Val de Beauté,601.0
48.83602224288688_2.4708339950830287,La Paloma,4.0,1,1.0,Grande Place Charles-de-Gaulle,943.0
48.83602224288688_2.4708339950830287,L'Epi du Bois,4.5,3,2.0,4 place Moreau David,931.0
48.83602224288688_2.4708339950830287,Côté Sushi,3.0,1,,69 Grande rue Charles de Gaulle,829.0
48.83602224288688_2.4708339950830287,A La Bonne Fournée,3.5,2,2.0,25 Boulevard Strasbourg,416.0
48.83602224288688_2.4708339950830287,Parc du Tremblay,3.5,5,,11 boulevard des Alliés,1157.0
48.83602224288688_2.4708339950830287,Sushi Shop,3.5,2,2.0,171 grande rue Charles de Gaulles,1101.0
48.83602224288688_2.4708339950830287,Coach jardin,5.0,3,,2 Marie Levasseur,21491.0
48.835583838706_2.2325500845909,La Salle à Manger,4.0,14,3.0,193-195 rue Gallieni,51.0
48.835583838706_2.2325500845909,Bustronome,4.5,22,4.0,2 avenue Kléber,6109.0
48.835583838706_2.2325500845909,Le Cap Seguin,3.5,48,3.0,Face au 24/26 quai Alphonse le Gallo,447.0
48.835583838706_2.2325500845909,Pedra Alta,4.0,69,3.0,6 avenue du Général Leclerc,759.0
48.835583838706_2.2325500845909,Home Sweet Home,4.5,14,2.0,7 rue Heyrault,719.0
48.835583838706_2.2325500845909,Jacob,4.5,4,2.0,209 rue Galliéni,73.0
48.835583838706_2.2325500845909,Sarl Le Garde Manger,4.5,51,3.0,21 rue d'Orléans,1179.0
48.835583838706_2.2325500845909,La Médina,4.0,24,2.0,110 ave Gén Leclerc,531.0
48.835583838706_2.2325500845909,Royal Inde,4.5,4,2.0,203 rue Gallieni,42.0
48.835583838706_2.2325500845909,Le Michelet,4.0,18,3.0,67 Rue Sèvres,283.0
48.835583838706_2.2325500845909,Vivaldi,4.5,4,1.0,217 rue Galliéni,126.0
48.835583838706_2.2325500845909,Chez Madeleine,4.5,21,2.0,39 rue de Paris,1059.0
48.835583838706_2.2325500845909,Musée Albert Kahn,4.5,52,,14 rue du Port,745.0
48.835583838706_2.2325500845909,Les Galopins,4.0,18,2.0,17 Rue Paul Bert,568.0
48.835583838706_2.2325500845909,Ajisai,4.0,2,,3 Rue Michelet,170.0
48.835583838706_2.2325500845909,La Table de Cybèle,4.5,7,3.0,38 rue de Meudon,1106.0
48.835583838706_2.2325500845909,Big Fernand,3.5,13,2.0,60 rue de Sèvres,371.0
48.835583838706_2.2325500845909,Palais Céleste,4.5,4,,129 rue Silly,196.0
48.835583838706_2.2325500845909,Lelan Stephane,5.0,1,,87 Rue Silly,28.0
48.835583838706_2.2325500845909,ZerZour,4.5,4,1.0,127 rue Billancourt,317.0
48.835092787824_2.3534681351338,Le Sirocco,4.5,46,2.0,8 bis rue Gobelins,152.0
48.835092787824_2.3534681351338,Bekseju Village,4.5,23,3.0,53 bd Saint-Marcel,325.0
48.835092787824_2.3534681351338,Izu,4.0,34,2.0,7 Rue Véronèse,178.0
48.835092787824_2.3534681351338,Le Réveil Matin,4.0,15,2.0,32 avenue des Gobelins,112.0
48.835092787824_2.3534681351338,Au Petit Marguery,4.0,61,3.0,9 boulevard de Port-Royal,320.0
48.835092787824_2.3534681351338,Il Etait un Square,5.0,46,2.0,54 rue Corvisart,609.0
48.835092787824_2.3534681351338,Le Bistro V,5.0,26,,56 bd de Port-Royal,606.0
48.835092787824_2.3534681351338,L'Entracte,3.5,26,2.0,75 ave des Gobelins,213.0
48.835092787824_2.3534681351338,Restaurant Marty,4.0,34,3.0,20 ave Gobelins,257.0
48.835092787824_2.3534681351338,Au Bon Coin,4.5,17,2.0,21 rue de la Collégiale,363.0
48.835092787824_2.3534681351338,Pizza Del Navona,4.0,23,2.0,60 avenue des Gobelins,186.0
48.835092787824_2.3534681351338,Au Petit Village,5.0,12,,06 rue Coypel,284.0
48.835092787824_2.3534681351338,Ai-Hua,4.5,8,,27 rue de la Reine Blanche,109.0
48.835092787824_2.3534681351338,La Manufacture,4.0,28,2.0,62 ave des Gobelins,190.0
48.835092787824_2.3534681351338,Chez Gladines,4.0,256,2.0,30 rue des Cinq Diamants,726.0
48.835092787824_2.3534681351338,Arrivederci,4.5,18,,47 rue Gay-Lussac,1040.0
48.835092787824_2.3534681351338,Le Comptoir Marguery,4.0,13,2.0,9 boulevard de Port-Royal,325.0
48.835092787824_2.3534681351338,Au P'tit Grec,4.5,219,1.0,68 rue Mouffetard,900.0
48.835092787824_2.3534681351338,Au P'tit Cahoua,4.0,82,2.0,39 bd St Marcel,456.0
48.835092787824_2.3534681351338,La Petite Bretonne,4.5,31,2.0,48 rue Mouffetard,973.0
48.879089_2.354235,La Maison Bleue,4.5,43,3.0,7 place Franz Liszt,249.0
48.879089_2.354235,Brasserie Bellanger,5.0,21,,140 rue du Faubourg Poissonnière,369.0
48.879089_2.354235,John Viande,4.5,81,2.0,7bis rue de Paradis,529.0
48.879089_2.354235,Terminus Nord,3.5,114,3.0,23 rue de Dunkerque,282.0
48.879089_2.354235,The Frog & Underground,4.5,45,2.0,176 rue Montmartre,1205.0
48.879089_2.354235,La Chaufferie,4.0,15,2.0,2 boulevard Denain,25.0
48.879089_2.354235,Les Enfants Perdus,4.0,133,3.0,9 rue des Recollets,772.0
48.879089_2.354235,Pizzeria Babalou,4.5,173,2.0,4 rue Lamarck,1096.0
48.879089_2.354235,Siseng,4.5,161,2.0,82 quai de Jemmapes,1098.0
48.879089_2.354235,Le Potager du Père Thierry,4.5,468,2.0,16 rue des Trois Frères,1117.0
48.879089_2.354235,La Villa Andréa,4.0,37,2.0,109 boulevard Magenta,68.0
48.879089_2.354235,ASPIC,5.0,28,4.0,24 rue de la Tour d'Auvergne,772.0
48.879089_2.354235,Pedzouille,4.5,25,2.0,66 rue du Faubourg Poissonnière,531.0
48.879089_2.354235,Assanabel,4.5,82,2.0,6 rue Pierre Chausson,1061.0
48.879089_2.354235,Les Fils à Maman,4.0,244,2.0,7 bis rue Geoffroy-Marie,994.0
48.879089_2.354235,The Hardware Société,4.5,202,2.0,10 rue Lamarck,1118.0
48.879089_2.354235,La Pointe du Grouin,3.5,54,2.0,8 rue de Belzunce,130.0
48.879089_2.354235,Holybelly 5,4.5,294,2.0,5 rue Lucien Sampaix,986.0
48.879089_2.354235,Sacrée Fleur,4.5,102,3.0,50 rue Clignancourt,1050.0
48.879089_2.354235,Le 52,4.5,58,3.0,52 rue du Faubourg Saint-Denis,786.0
48.876116_2.288124,Le Hide,4.5,241,3.0,10 Rue Gén Lanrezac,431.0
48.876116_2.288124,La Maison,4.0,89,3.0,28 place Saint Ferdinand,215.0
48.876116_2.288124,Le Relais de Venise - l'Entrecôte,4.0,293,3.0,271 boulevard Pereire,310.0
48.876116_2.288124,La Coïncidence,4.5,509,2.0,15 rue Mesnil,932.0
48.876116_2.288124,Le Crystal,5.0,13,3.0,10 rue des Acacias,150.0
48.876116_2.288124,Le Franc Tireur,4.0,53,2.0,34 rue d'Armaillé,390.0
48.876116_2.288124,La Gazette Paris,4.5,29,3.0,28 Rue Duret,156.0
48.876116_2.288124,Le Cinq,4.5,159,4.0,,1234.0
48.876116_2.288124,Le Timgad,4.5,34,4.0,21 Rue Brunel,193.0
48.876116_2.288124,Caffé Caesar,4.5,62,2.0,4 avenue Carnot,438.0
48.876116_2.288124,Léon de Bruxelles,4.0,53,2.0,95 boulevard Gouvion Saint Cyr,392.0
48.876116_2.288124,L'Ambre Bar,4.5,32,2.0,29 rue Brunel,290.0
48.876116_2.288124,L'Atelier de Joël Robuchon,4.0,161,4.0,133 avenue des Champs-Elysées,766.0
48.876116_2.288124,Le Congrès Maillot,3.5,69,3.0,80 avenue Grande Armée,306.0
48.876116_2.288124,Le Grand Bistro Maillot Saint-Ferdinand,3.5,44,4.0,275 bd Pereire,308.0
48.876116_2.288124,L'Auberge Dab,3.5,91,3.0,161 avenue de Malakoff,351.0
48.876116_2.288124,Kirane India,4.5,21,,20 rue du Débarcadère,288.0
48.876116_2.288124,La Cuisiniere Lyonnaise,5.0,9,3.0,37 rue Saint-Ferdinand,197.0
48.876116_2.288124,Janna,4.0,16,3.0,13 rue Denis Poisson,165.0
48.876116_2.288124,Le Crabe Marteau,4.0,33,3.0,16 rue des Acacias,184.0
48.7949023812189_2.373418360948562,Show Devant,4.0,6,3.0,38 rue Georges Lebigot,526.0
48.7949023812189_2.373418360948562,Maihak,4.5,18,1.0,102 rue Jean Jaures,717.0
48.7949023812189_2.373418360948562,Musée d'art contemporain,4.0,13,,Place de la Libération,993.0
48.7949023812189_2.373418360948562,Phô 94,5.0,2,,139 boulevard de Stalingrad,869.0
48.7949023812189_2.373418360948562,L'Adresse,4.5,2,,84 Boulevard Maxime Gorki,456.0
48.7949023812189_2.373418360948562,Gli Angeli,4.0,1,,110 avenue de Paris,759.0
48.7949023812189_2.373418360948562,Khankluay,5.0,1,,125 rue Jean Jaurès,656.0
48.7949023812189_2.373418360948562,Casa Tino,3.0,5,1.0,118 bd de Stalingrad,844.0
48.7949023812189_2.373418360948562,restaurant japonais Kendo,4.0,6,1.0,126 rue Jean jaurès,854.0
48.7949023812189_2.373418360948562,Tayama,3.5,5,2.0,91 rue Jean Jaurès,609.0
48.7949023812189_2.373418360948562,McDonald's,3.0,4,2.0,123 boulevard Maxime Gorki,414.0
48.7949023812189_2.373418360948562,Dragon D'Or,3.0,2,2.0,13 Boulevard Paul Vaillant Couturier,456.0
48.7949023812189_2.373418360948562,Station Resto,3.0,1,,5 ave Moulin de Saquet,1004.0
48.7949023812189_2.373418360948562,Monopoli,2.5,3,3.0,43 Avenue Paul Vaillant Couturier,873.0
48.7949023812189_2.373418360948562,La Barraca,3.0,1,,90 boulevard Maxime Gorki,361.0
48.7949023812189_2.373418360948562,Asia Wok,3.0,1,2.0,3 ave Eugene Pelletan,920.0
48.7949023812189_2.373418360948562,Gusti d'Italia,4.5,2,,5 Rue Georges Lebigot,595.0
48.7949023812189_2.373418360948562,Tokyo Au Porte Bonheur,4.0,1,,78 Boulevard de Stalingrad,740.0
48.7949023812189_2.373418360948562,Maison Caquelin,3.0,4,2.0,24 rue Jean Jaurès,524.0
48.7949023812189_2.373418360948562,Le voccia,4.0,1,,110 Avenue de Paris,759.0
48.84504716661511_2.3494647851273465,L'Estrapade,5.0,47,3.0,15 rue de l'Estrapade,210.0
48.84504716661511_2.3494647851273465,La Truffière,4.0,76,4.0,4 rue Blainville,79.0
48.84504716661511_2.3494647851273465,Quartier Latin,4.5,16,2.0,1 Rue Mouffetard,25.0
48.84504716661511_2.3494647851273465,Les Papilles,4.5,259,3.0,30 rue Gay-Lussac,573.0
48.84504716661511_2.3494647851273465,Le Bistro du Périgord,4.5,377,3.0,71 rue Saint-Jacques,616.0
48.84504716661511_2.3494647851273465,Le Resto,4.5,15,2.0,8 rue Tournefort,158.0
48.84504716661511_2.3494647851273465,Le Petit Pontoise,4.5,152,3.0,9 rue de Pontoise,571.0
48.84504716661511_2.3494647851273465,Restaurant Godjo,4.0,138,2.0,8 rue de l'Ecole Polytechnique,308.0
48.84504716661511_2.3494647851273465,Au Doux Raisin,4.5,50,3.0,29 rue Descartes,94.0
48.84504716661511_2.3494647851273465,La Petite Bretonne,4.5,31,2.0,48 rue Mouffetard,179.0
48.84504716661511_2.3494647851273465,Nossa,4.5,35,1.0,1 rue de l'Ecole Polytechnique,275.0
48.84504716661511_2.3494647851273465,Heureux Comme Alexandre,4.0,70,2.0,13 rue du Pot de Fer,256.0
48.84504716661511_2.3494647851273465,Le Petit Prince de Paris,4.0,222,3.0,12 rue de Lanneau,433.0
48.84504716661511_2.3494647851273465,L'Avant Comptoir,4.5,656,2.0,3 carrefour de l'Odéon,1097.0
